,Driver,Name_x,URL_x,Year_x,Race_Result,DNG_Reason,Match,Unnamed: 0,Serial,URL_y,Name_y,Year_y
515,Elfyn Evans,CORSICA Linea Tour de Corse,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2121708/,2019,3,Null,54464-corsica-linea-tour-de-corse-2019,267.0,268.0,/final/54464-corsica-linea-tour-de-corse-2019/,54464-corsica-linea-tour-de-corse-2019,2019.0
780,Ott Tänak,CORSICA Linea Tour de Corse,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2121705/,2019,6,Null,54464-corsica-linea-tour-de-corse-2019,267.0,268.0,/final/54464-corsica-linea-tour-de-corse-2019/,54464-corsica-linea-tour-de-corse-2019,2019.0
210,Sébastien Ogier,CORSICA Linea Tour de Corse,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2121688/,2019,2,Null,54464-corsica-linea-tour-de-corse-2019,267.0,268.0,/final/54464-corsica-linea-tour-de-corse-2019/,54464-corsica-linea-tour-de-corse-2019,2019.0
9,Sébastien Loeb,CORSICA Linea Tour de Corse,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2121690/,2019,8,Null,54464-corsica-linea-tour-de-corse-2019,267.0,268.0,/final/54464-corsica-linea-tour-de-corse-2019/,54464-corsica-linea-tour-de-corse-2019,2019.0
901,Thierry Neuville,CORSICA Linea Tour de Corse,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2121689/,2019,1,Null,54464-corsica-linea-tour-de-corse-2019,267.0,268.0,/final/54464-corsica-linea-tour-de-corse-2019/,54464-corsica-linea-tour-de-corse-2019,2019.0
209,Sébastien Ogier,XION Rally Argentina,/entryinfo/54465-xion-rally-argentina-2019/2197562/,2019,3,Null,54465-xion-rally-argentina-2019,268.0,269.0,/final/54465-xion-rally-argentina-2019/,54465-xion-rally-argentina-2019,2019.0
900,Thierry Neuville,XION Rally Argentina,/entryinfo/54465-xion-rally-argentina-2019/2197569/,2019,1,Null,54465-xion-rally-argentina-2019,268.0,269.0,/final/54465-xion-rally-argentina-2019/,54465-xion-rally-argentina-2019,2019.0
514,Elfyn Evans,XION Rally Argentina,/entryinfo/54465-xion-rally-argentina-2019/2197571/,2019,DNF,"<div class=""profile-start-ret text-danger font-weight-bold"">
                                Accident                            </div>",54465-xion-rally-argentina-2019,268.0,269.0,/final/54465-xion-rally-argentina-2019/,54465-xion-rally-argentina-2019,2019.0
779,Ott Tänak,XION Rally Argentina,/entryinfo/54465-xion-rally-argentina-2019/2197567/,2019,8,Null,54465-xion-rally-argentina-2019,268.0,269.0,/final/54465-xion-rally-argentina-2019/,54465-xion-rally-argentina-2019,2019.0
778,Ott Tänak,Copec Rally Chile,/entryinfo/54463-copec-rally-chile-2019/2208909/,2019,1,Null,54463-copec-rally-chile-2019,269.0,270.0,/final/54463-copec-rally-chile-2019/,54463-copec-rally-chile-2019,2019.0
513,Elfyn Evans,Copec Rally Chile,/entryinfo/54463-copec-rally-chile-2019/2208912/,2019,4,Null,54463-copec-rally-chile-2019,269.0,270.0,/final/54463-copec-rally-chile-2019/,54463-copec-rally-chile-2019,2019.0
899,Thierry Neuville,Copec Rally Chile,/entryinfo/54463-copec-rally-chile-2019/2207908/,2019,DNF,"<div class=""profile-start-ret text-danger font-weight-bold"">
                                Accident                            </div>",54463-copec-rally-chile-2019,269.0,270.0,/final/54463-copec-rally-chile-2019/,54463-copec-rally-chile-2019,2019.0
208,Sébastien Ogier,Copec Rally Chile,/entryinfo/54463-copec-rally-chile-2019/2208904/,2019,2,Null,54463-copec-rally-chile-2019,269.0,270.0,/final/54463-copec-rally-chile-2019/,54463-copec-rally-chile-2019,2019.0
8,Sébastien Loeb,Copec Rally Chile,/entryinfo/54463-copec-rally-chile-2019/2207914/,2019,3,Null,54463-copec-rally-chile-2019,269.0,270.0,/final/54463-copec-rally-chile-2019/,54463-copec-rally-chile-2019,2019.0
512,Elfyn Evans,Vodafone Rally de Portugal,/entryinfo/54466-vodafone-rally-de-portugal-2019/2239689/,2019,5,Null,54466-vodafone-rally-de-portugal-2019,270.0,271.0,/final/54466-vodafone-rally-de-portugal-2019/,54466-vodafone-rally-de-portugal-2019,2019.0
207,Sébastien Ogier,Vodafone Rally de Portugal,/entryinfo/54466-vodafone-rally-de-portugal-2019/2239681/,2019,3,Null,54466-vodafone-rally-de-portugal-2019,270.0,271.0,/final/54466-vodafone-rally-de-portugal-2019/,54466-vodafone-rally-de-portugal-2019,2019.0
7,Sébastien Loeb,Vodafone Rally de Portugal,/entryinfo/54466-vodafone-rally-de-portugal-2019/2280559/,2019,DNF,"<div class=""profile-start-ret text-danger font-weight-bold"">
                                Rear suspension                            </div>",54466-vodafone-rally-de-portugal-2019,270.0,271.0,/final/54466-vodafone-rally-de-portugal-2019/,54466-vodafone-rally-de-portugal-2019,2019.0
777,Ott Tänak,Vodafone Rally de Portugal,/entryinfo/54466-vodafone-rally-de-portugal-2019/2239685/,2019,1,Null,54466-vodafone-rally-de-portugal-2019,270.0,271.0,/final/54466-vodafone-rally-de-portugal-2019/,54466-vodafone-rally-de-portugal-2019,2019.0
898,Thierry Neuville,Vodafone Rally de Portugal,/entryinfo/54466-vodafone-rally-de-portugal-2019/2239687/,2019,2,Null,54466-vodafone-rally-de-portugal-2019,270.0,271.0,/final/54466-vodafone-rally-de-portugal-2019/,54466-vodafone-rally-de-portugal-2019,2019.0
511,Elfyn Evans,Rally Italia Sardegna,/entryinfo/54467-rally-italia-sardegna-2019/2284033/,2019,4,Null,54467-rally-italia-sardegna-2019,271.0,272.0,/final/54467-rally-italia-sardegna-2019/,54467-rally-italia-sardegna-2019,2019.0
206,Sébastien Ogier,Rally Italia Sardegna,/entryinfo/54467-rally-italia-sardegna-2019/2284017/,2019,4,Null,54467-rally-italia-sardegna-2019,271.0,272.0,/final/54467-rally-italia-sardegna-2019/,54467-rally-italia-sardegna-2019,2019.0
776,Ott Tänak,Rally Italia Sardegna,/entryinfo/54467-rally-italia-sardegna-2019/2284037/,2019,5,Null,54467-rally-italia-sardegna-2019,271.0,272.0,/final/54467-rally-italia-sardegna-2019/,54467-rally-italia-sardegna-2019,2019.0
897,Thierry Neuville,Rally Italia Sardegna,/entryinfo/54467-rally-italia-sardegna-2019/2284039/,2019,6,Null,54467-rally-italia-sardegna-2019,271.0,272.0,/final/54467-rally-italia-sardegna-2019/,54467-rally-italia-sardegna-2019,2019.0
896,Thierry Neuville,Neste Rally Finland,/entryinfo/54468-neste-rally-finland-2019/2303181/,2019,6,Null,54468-neste-rally-finland-2019,272.0,273.0,/final/54468-neste-rally-finland-2019/,54468-neste-rally-finland-2019,2019.0
205,Sébastien Ogier,Neste Rally Finland,/entryinfo/54468-neste-rally-finland-2019/2303173/,2019,5,Null,54468-neste-rally-finland-2019,272.0,273.0,/final/54468-neste-rally-finland-2019/,54468-neste-rally-finland-2019,2019.0
775,Ott Tänak,Neste Rally Finland,/entryinfo/54468-neste-rally-finland-2019/2303180/,2019,1,Null,54468-neste-rally-finland-2019,272.0,273.0,/final/54468-neste-rally-finland-2019/,54468-neste-rally-finland-2019,2019.0
895,Thierry Neuville,ADAC Rallye Deutschland,/entryinfo/54469-adac-rallye-deutschland-2019/2355804/,2019,4,Null,54469-adac-rallye-deutschland-2019,273.0,274.0,/final/54469-adac-rallye-deutschland-2019/,54469-adac-rallye-deutschland-2019,2019.0
204,Sébastien Ogier,ADAC Rallye Deutschland,/entryinfo/54469-adac-rallye-deutschland-2019/2356372/,2019,7,Null,54469-adac-rallye-deutschland-2019,273.0,274.0,/final/54469-adac-rallye-deutschland-2019/,54469-adac-rallye-deutschland-2019,2019.0
774,Ott Tänak,ADAC Rallye Deutschland,/entryinfo/54469-adac-rallye-deutschland-2019/2356369/,2019,1,Null,54469-adac-rallye-deutschland-2019,273.0,274.0,/final/54469-adac-rallye-deutschland-2019/,54469-adac-rallye-deutschland-2019,2019.0
773,Ott Tänak,Rally Turkey Marmaris,/entryinfo/54470-rally-turkey-marmaris-2019/2365116/,2019,1,Null,54470-rally-turkey-marmaris-2019,274.0,275.0,/final/54470-rally-turkey-marmaris-2019/,54470-rally-turkey-marmaris-2019,2019.0
894,Thierry Neuville,Rally Turkey Marmaris,/entryinfo/54470-rally-turkey-marmaris-2019/2363823/,2019,8,Null,54470-rally-turkey-marmaris-2019,274.0,275.0,/final/54470-rally-turkey-marmaris-2019/,54470-rally-turkey-marmaris-2019,2019.0
203,Sébastien Ogier,Rally Turkey Marmaris,/entryinfo/54470-rally-turkey-marmaris-2019/2363832/,2019,1,Null,54470-rally-turkey-marmaris-2019,274.0,275.0,/final/54470-rally-turkey-marmaris-2019/,54470-rally-turkey-marmaris-2019,2019.0
772,Ott Tänak,Wales Rally GB,/entryinfo/54471-wales-rally-gb-2019/2387737/,2019,1,Null,54471-wales-rally-gb-2019,275.0,276.0,/final/54471-wales-rally-gb-2019/,54471-wales-rally-gb-2019,2019.0
202,Sébastien Ogier,Wales Rally GB,/entryinfo/54471-wales-rally-gb-2019/2387746/,2019,3,Null,54471-wales-rally-gb-2019,275.0,276.0,/final/54471-wales-rally-gb-2019/,54471-wales-rally-gb-2019,2019.0
510,Elfyn Evans,Wales Rally GB,/entryinfo/54471-wales-rally-gb-2019/2387729/,2019,5,Null,54471-wales-rally-gb-2019,275.0,276.0,/final/54471-wales-rally-gb-2019/,54471-wales-rally-gb-2019,2019.0
893,Thierry Neuville,Wales Rally GB,/entryinfo/54471-wales-rally-gb-2019/2386034/,2019,2,Null,54471-wales-rally-gb-2019,275.0,276.0,/final/54471-wales-rally-gb-2019/,54471-wales-rally-gb-2019,2019.0
771,Ott Tänak,RallyRACC Catalunya - Costa Daurada,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2391555/,2019,2,Null,54472-rallyracc-catalunya-costa-daurada-2019,276.0,277.0,/final/54472-rallyracc-catalunya-costa-daurada-2019/,54472-rallyracc-catalunya-costa-daurada-2019,2019.0
509,Elfyn Evans,RallyRACC Catalunya - Costa Daurada,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2392106/,2019,6,Null,54472-rallyracc-catalunya-costa-daurada-2019,276.0,277.0,/final/54472-rallyracc-catalunya-costa-daurada-2019/,54472-rallyracc-catalunya-costa-daurada-2019,2019.0
892,Thierry Neuville,RallyRACC Catalunya - Costa Daurada,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2386038/,2019,1,Null,54472-rallyracc-catalunya-costa-daurada-2019,276.0,277.0,/final/54472-rallyracc-catalunya-costa-daurada-2019/,54472-rallyracc-catalunya-costa-daurada-2019,2019.0
201,Sébastien Ogier,RallyRACC Catalunya - Costa Daurada,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2389993/,2019,8,Null,54472-rallyracc-catalunya-costa-daurada-2019,276.0,277.0,/final/54472-rallyracc-catalunya-costa-daurada-2019/,54472-rallyracc-catalunya-costa-daurada-2019,2019.0
6,Sébastien Loeb,RallyRACC Catalunya - Costa Daurada,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2386041/,2019,4,Null,54472-rallyracc-catalunya-costa-daurada-2019,276.0,277.0,/final/54472-rallyracc-catalunya-costa-daurada-2019/,54472-rallyracc-catalunya-costa-daurada-2019,2019.0
508,Elfyn Evans,Rallye Automobile Monte-Carlo,/entryinfo/59972-rallye-automobile-monte-carlo-2020/2465687/,2020,3,Null,59972-rallye-automobile-monte-carlo-2020,277.0,278.0,/final/59972-rallye-automobile-monte-carlo-2020/,59972-rallye-automobile-monte-carlo-2020,2020.0
200,Sébastien Ogier,Rallye Automobile Monte-Carlo,/entryinfo/59972-rallye-automobile-monte-carlo-2020/2465684/,2020,2,Null,59972-rallye-automobile-monte-carlo-2020,277.0,278.0,/final/59972-rallye-automobile-monte-carlo-2020/,59972-rallye-automobile-monte-carlo-2020,2020.0
770,Ott Tänak,Rallye Automobile Monte-Carlo,/entryinfo/59972-rallye-automobile-monte-carlo-2020/2465680/,2020,DNF,"<div class=""profile-start-ret text-danger font-weight-bold"">
                                Accident                            </div>",59972-rallye-automobile-monte-carlo-2020,277.0,278.0,/final/59972-rallye-automobile-monte-carlo-2020/,59972-rallye-automobile-monte-carlo-2020,2020.0
891,Thierry Neuville,Rallye Automobile Monte-Carlo,/entryinfo/59972-rallye-automobile-monte-carlo-2020/2465681/,2020,1,Null,59972-rallye-automobile-monte-carlo-2020,277.0,278.0,/final/59972-rallye-automobile-monte-carlo-2020/,59972-rallye-automobile-monte-carlo-2020,2020.0
5,Sébastien Loeb,Rallye Automobile Monte-Carlo,/entryinfo/59972-rallye-automobile-monte-carlo-2020/2465689/,2020,6,Null,59972-rallye-automobile-monte-carlo-2020,277.0,278.0,/final/59972-rallye-automobile-monte-carlo-2020/,59972-rallye-automobile-monte-carlo-2020,2020.0
507,Elfyn Evans,Rally Sweden,/entryinfo/60140-rally-sweden-2020/2496932/,2020,1,Null,60140-rally-sweden-2020,278.0,279.0,/final/60140-rally-sweden-2020/,60140-rally-sweden-2020,2020.0
199,Sébastien Ogier,Rally Sweden,/entryinfo/60140-rally-sweden-2020/2496931/,2020,4,Null,60140-rally-sweden-2020,278.0,279.0,/final/60140-rally-sweden-2020/,60140-rally-sweden-2020,2020.0
769,Ott Tänak,Rally Sweden,/entryinfo/60140-rally-sweden-2020/2494761/,2020,2,Null,60140-rally-sweden-2020,278.0,279.0,/final/60140-rally-sweden-2020/,60140-rally-sweden-2020,2020.0
890,Thierry Neuville,Rally Sweden,/entryinfo/60140-rally-sweden-2020/2494762/,2020,6,Null,60140-rally-sweden-2020,278.0,279.0,/final/60140-rally-sweden-2020/,60140-rally-sweden-2020,2020.0
506,Elfyn Evans,Rally Guanajuato México,/entryinfo/60429-rally-guanajuato-mexico-2020/2519738/,2020,4,Null,60429-rally-guanajuato-mexico-2020,279.0,280.0,/final/60429-rally-guanajuato-mexico-2020/,60429-rally-guanajuato-mexico-2020,2020.0
198,Sébastien Ogier,Rally Guanajuato México,/entryinfo/60429-rally-guanajuato-mexico-2020/2519737/,2020,1,Null,60429-rally-guanajuato-mexico-2020,279.0,280.0,/final/60429-rally-guanajuato-mexico-2020/,60429-rally-guanajuato-mexico-2020,2020.0
768,Ott Tänak,Rally Guanajuato México,/entryinfo/60429-rally-guanajuato-mexico-2020/2519743/,2020,2,Null,60429-rally-guanajuato-mexico-2020,279.0,280.0,/final/60429-rally-guanajuato-mexico-2020/,60429-rally-guanajuato-mexico-2020,2020.0
889,Thierry Neuville,Rally Guanajuato México,/entryinfo/60429-rally-guanajuato-mexico-2020/2519741/,2020,1,Null,60429-rally-guanajuato-mexico-2020,279.0,280.0,/final/60429-rally-guanajuato-mexico-2020/,60429-rally-guanajuato-mexico-2020,2020.0
197,Sébastien Ogier,Rally Estonia,/entryinfo/61497-rally-estonia-2020/2751394/,2020,3,Null,61497-rally-estonia-2020,280.0,281.0,/final/61497-rally-estonia-2020/,61497-rally-estonia-2020,2020.0
888,Thierry Neuville,Rally Estonia,/entryinfo/61497-rally-estonia-2020/2751919/,2020,DNF,"<div class=""profile-start-ret text-danger font-weight-bold"">
                                Electrical                            </div>",61497-rally-estonia-2020,280.0,281.0,/final/61497-rally-estonia-2020/,61497-rally-estonia-2020,2020.0
767,Ott Tänak,Rally Estonia,/entryinfo/61497-rally-estonia-2020/2751920/,2020,1,Null,61497-rally-estonia-2020,280.0,281.0,/final/61497-rally-estonia-2020/,61497-rally-estonia-2020,2020.0
505,Elfyn Evans,Rally Estonia,/entryinfo/61497-rally-estonia-2020/2751397/,2020,4,Null,61497-rally-estonia-2020,280.0,281.0,/final/61497-rally-estonia-2020/,61497-rally-estonia-2020,2020.0
887,Thierry Neuville,Rally Turkey Marmaris,/entryinfo/60436-rally-turkey-marmaris-2020/2777492/,2020,2,Null,60436-rally-turkey-marmaris-2020,281.0,282.0,/final/60436-rally-turkey-marmaris-2020/,60436-rally-turkey-marmaris-2020,2020.0
504,Elfyn Evans,Rally Turkey Marmaris,/entryinfo/60436-rally-turkey-marmaris-2020/2777496/,2020,1,Null,60436-rally-turkey-marmaris-2020,281.0,282.0,/final/60436-rally-turkey-marmaris-2020/,60436-rally-turkey-marmaris-2020,2020.0
4,Sébastien Loeb,Rally Turkey Marmaris,/entryinfo/60436-rally-turkey-marmaris-2020/2777494/,2020,3,Null,60436-rally-turkey-marmaris-2020,281.0,282.0,/final/60436-rally-turkey-marmaris-2020/,60436-rally-turkey-marmaris-2020,2020.0
766,Ott Tänak,Rally Turkey Marmaris,/entryinfo/60436-rally-turkey-marmaris-2020/2777493/,2020,1,Null,60436-rally-turkey-marmaris-2020,281.0,282.0,/final/60436-rally-turkey-marmaris-2020/,60436-rally-turkey-marmaris-2020,2020.0
196,Sébastien Ogier,Rally Turkey Marmaris,/entryinfo/60436-rally-turkey-marmaris-2020/2777495/,2020,DNF,"<div class=""profile-start-ret text-danger font-weight-bold"">
                                Engine                            </div>",60436-rally-turkey-marmaris-2020,281.0,282.0,/final/60436-rally-turkey-marmaris-2020/,60436-rally-turkey-marmaris-2020,2020.0
195,Sébastien Ogier,Rally Italia Sardegna,/entryinfo/60433-rally-italia-sardegna-2020/2789318/,2020,3,Null,60433-rally-italia-sardegna-2020,282.0,283.0,/final/60433-rally-italia-sardegna-2020/,60433-rally-italia-sardegna-2020,2020.0
765,Ott Tänak,Rally Italia Sardegna,/entryinfo/60433-rally-italia-sardegna-2020/2789334/,2020,6,Null,60433-rally-italia-sardegna-2020,282.0,283.0,/final/60433-rally-italia-sardegna-2020/,60433-rally-italia-sardegna-2020,2020.0
886,Thierry Neuville,Rally Italia Sardegna,/entryinfo/60433-rally-italia-sardegna-2020/2789335/,2020,2,Null,60433-rally-italia-sardegna-2020,282.0,283.0,/final/60433-rally-italia-sardegna-2020/,60433-rally-italia-sardegna-2020,2020.0
503,Elfyn Evans,Rally Italia Sardegna,/entryinfo/60433-rally-italia-sardegna-2020/2789324/,2020,4,Null,60433-rally-italia-sardegna-2020,282.0,283.0,/final/60433-rally-italia-sardegna-2020/,60433-rally-italia-sardegna-2020,2020.0
885,Thierry Neuville,ACI Rally Monza,/entryinfo/66881-aci-rally-monza-2020/2841163/,2020,DNF,"<div class=""profile-start-ret text-danger font-weight-bold"">
                                Accident damage                            </div>",66881-aci-rally-monza-2020,283.0,284.0,/final/66881-aci-rally-monza-2020/,66881-aci-rally-monza-2020,2020.0
194,Sébastien Ogier,ACI Rally Monza,/entryinfo/66881-aci-rally-monza-2020/2841161/,2020,1,Null,66881-aci-rally-monza-2020,283.0,284.0,/final/66881-aci-rally-monza-2020/,66881-aci-rally-monza-2020,2020.0
764,Ott Tänak,ACI Rally Monza,/entryinfo/66881-aci-rally-monza-2020/2841166/,2020,2,Null,66881-aci-rally-monza-2020,283.0,284.0,/final/66881-aci-rally-monza-2020/,66881-aci-rally-monza-2020,2020.0
502,Elfyn Evans,ACI Rally Monza,/entryinfo/66881-aci-rally-monza-2020/2841157/,2020,2,Null,66881-aci-rally-monza-2020,283.0,284.0,/final/66881-aci-rally-monza-2020/,66881-aci-rally-monza-2020,2020.0
193,Sébastien Ogier,Rallye Automobile Monte-Carlo,/entryinfo/41079-rallye-automobile-monte-carlo-2021/2872591/,2021,1,Null,41079-rallye-automobile-monte-carlo-2021,284.0,285.0,/final/41079-rallye-automobile-monte-carlo-2021/,41079-rallye-automobile-monte-carlo-2021,2021.0
763,Ott Tänak,Rallye Automobile Monte-Carlo,/entryinfo/41079-rallye-automobile-monte-carlo-2021/2872593/,2021,DNF,"<div class=""profile-start-ret text-danger font-weight-bold"">
                                Punctures                            </div>",41079-rallye-automobile-monte-carlo-2021,284.0,285.0,/final/41079-rallye-automobile-monte-carlo-2021/,41079-rallye-automobile-monte-carlo-2021,2021.0
884,Thierry Neuville,Rallye Automobile Monte-Carlo,/entryinfo/41079-rallye-automobile-monte-carlo-2021/2872594/,2021,3,Null,41079-rallye-automobile-monte-carlo-2021,284.0,285.0,/final/41079-rallye-automobile-monte-carlo-2021/,41079-rallye-automobile-monte-carlo-2021,2021.0
501,Elfyn Evans,Rallye Automobile Monte-Carlo,/entryinfo/41079-rallye-automobile-monte-carlo-2021/2872592/,2021,2,Null,41079-rallye-automobile-monte-carlo-2021,284.0,285.0,/final/41079-rallye-automobile-monte-carlo-2021/,41079-rallye-automobile-monte-carlo-2021,2021.0
500,Elfyn Evans,Arctic Rally Finland Powered by CapitalBox,/entryinfo/69715-arctic-rally-finland-powered-by-capitalbox-2021/2918695/,2021,5,Null,69715-arctic-rally-finland-powered-by-capitalbox-2021,285.0,286.0,/final/69715-arctic-rally-finland-powered-by-capitalbox-2021/,69715-arctic-rally-finland-powered-by-capitalbox-2021,2021.0
883,Thierry Neuville,Arctic Rally Finland Powered by CapitalBox,/entryinfo/69715-arctic-rally-finland-powered-by-capitalbox-2021/2918696/,2021,3,Null,69715-arctic-rally-finland-powered-by-capitalbox-2021,285.0,286.0,/final/69715-arctic-rally-finland-powered-by-capitalbox-2021/,69715-arctic-rally-finland-powered-by-capitalbox-2021,2021.0
192,Sébastien Ogier,Arctic Rally Finland Powered by CapitalBox,/entryinfo/69715-arctic-rally-finland-powered-by-capitalbox-2021/2918694/,2021,2,Null,69715-arctic-rally-finland-powered-by-capitalbox-2021,285.0,286.0,/final/69715-arctic-rally-finland-powered-by-capitalbox-2021/,69715-arctic-rally-finland-powered-by-capitalbox-2021,2021.0
